date,buy_kwh,em_kwh,cost_yuan,em_cost_yuan,Eend_mean
2025-12-01,76974.8493954733,13891.7997083333,102038.311254642,54243.9161343104,7608.56913029514
2025-12-02,76938.0587624485,16344.2873375,110932.539191124,63091.1477994312,7624.96396909272
2025-12-03,77618.8058534979,14233.2013291667,101263.419963716,52905.0713178167,7684.33987133745
2025-12-04,77098.7785623719,13398.1735291667,99667.8657950561,51396.7009471958,7653.53446660076
2025-12-05,34660.1945578704,11472.7699611111,61320.4656207019,43258.3339707236,6296.37394679624
2025-12-06,35811.0500541667,13415.6077384774,67585.9556392595,49077.1264816428,6260.1491472219
2025-12-07,79740.1086909583,12542.7580166667,97329.2191303291,47441.2705061979,7775.04621756687
2025-12-08,81193.7749111625,11456.2402625,93839.8313874894,42936.3089637563,7897.72953855517
2025-12-09,82302.5131055556,9820.848275,91080.1641582519,39490.13087635,7830.54346027456
2025-12-10,82078.7181201132,11096.748225,92418.1294363907,40955.0985818437,7795.97372208205
2025-12-11,81408.9358663652,8894.87559583333,84762.6979472606,33514.9337011938,7890.1022460989
2025-12-12,36511.5986398148,11609.2041625,62108.7391401051,43066.5836617729,6459.59538209362
2025-12-13,38518.6769531379,9849.39551666667,58705.3005448288,38814.1982660729,6727.00315367123
2025-12-14,83923.7631892489,9663.572675,89566.4690593635,36747.2428647604,7845.72413861015
2025-12-15,84883.4730157922,9524.83724166666,88423.8698919043,35006.5841072458,7820.7716023341
2025-12-16,86424.9552537037,7863.22757083333,83811.6216641412,29266.6750939625,7877.90383227238
2025-12-17,86524.1103683642,6642.11662083333,79168.0315724472,24675.5918816271,7863.86416984954
2025-12-18,85644.4166846708,6917.19003333333,81382.6831713724,27394.2342211021,7845.56783983892
2025-12-19,40068.5244224794,6941.08565416667,48032.8808923823,27347.5360157875,7167.01168053402
2025-12-20,41933.4939985,5023.9199625,41672.941835358,20141.6808915687,7134.55016673
2025-12-21,87607.7451376029,6622.32259583333,79552.8270928239,24137.1951435917,7896.96421399177
2025-12-22,89157.376622428,4809.9427375,74988.3793751162,18570.2609654542,7880.93409166024
2025-12-23,90110.4916258231,2708.49312083333,66940.4701523606,9680.1817142479,7859.32294367284
2025-12-24,89816.5402220165,3618.08016666667,71988.67439086,15214.7333418,7864.25140036651
2025-12-25,88822.072229681,4589.53134583333,72368.4190854201,16041.3154595229,7880.83702562371
2025-12-26,43644.4646754115,4102.59347916667,38772.0621874802,16239.7707057292,7174.49127493441
2025-12-27,45190.8669887346,2933.4804875,34723.6306484797,11535.3368792188,7179.9992610571
2025-12-28,91133.579925,2423.3413625,67111.6717114829,9208.53056048125,7867.98614602623
2025-12-29,92857.0838916667,1390.42270833333,63942.1497018317,4803.14802513334,7863.53402247299
2025-12-30,92902.2632708333,772.193783333332,62119.5579196833,2830.22319210208,7853.27816203704
2025-12-31,84437.2087708333,2315.39891666667,64837.1607806671,9389.04281435,7461.65085702803
