date,slot,period,price,buy_kwh,em_kwh,pv_load_kwh,pv_chg_kwh,chg_kwh,dis_kwh,curt_kwh,E_kwh
2025-05-01,20,03:10-03:20,0.4371,599.787733333333,0,0,0,0,0,0,8539.47683333333
2025-05-01,21,03:20-03:30,0.4356,625.1717,0,0,0,0,0,0,8539.47683333333
2025-05-01,22,03:30-03:40,0.4353,623.018333333333,0,0,0,0,0,0,8539.47683333333
2025-05-01,23,03:40-03:50,0.436,620.751033333333,0,0,0,0,0,0,8539.47683333333
2025-05-01,24,03:50-04:00,0.4378,636.452866666667,0,0.000916666666666667,0,0,0,0,8539.47683333333
2025-05-01,25,04:00-04:10,0.4401,643.606666666667,0,0,0,0,0,0,8539.47683333333
2025-05-01,26,04:10-04:20,0.4389,603.198316666667,0,0,0,0,0,0,8539.47683333333
2025-05-01,27,04:20-04:30,0.4364,589.470033333333,0,0.0127,0,0,0,0,8539.47683333333
2025-05-01,28,04:30-04:40,0.4393,621.42,0,0,0,0,0,0,8539.47683333333
2025-05-01,29,04:40-04:50,0.4422,637.485983333333,0,0,0,0,0,0,8539.47683333333
2025-05-01,30,04:50-05:00,0.4395,594.458483333333,0,0.176933333333333,0,0,0,0,8539.47683333333
2025-05-01,31,05:00-05:10,0.4333,549.556666666667,0,0,0,0,0,0,8539.47683333333
2025-05-01,32,05:10-05:20,0.4439,599.512816666667,0,0,0,0,0,0,8539.47683333333
2025-05-01,33,05:20-05:30,0.4301,1462.26956666667,0,3.20913333333333,0,833.333333333333,0,0,9289.47683333333
2025-05-01,34,05:30-05:40,0.3713,1405.00041666667,0,20.10625,0,833.333333333333,0,0,10039.4768333333
2025-05-01,35,05:40-05:50,0.5708,0,0,54.0143333333333,0,0,495.882166666667,0,9488.49664814815
2025-05-01,36,05:50-06:00,0.9099,0,0,96.3336,0,0,540.8046,0,8887.60264814815
2025-05-01,37,06:00-06:10,0.9368,0,0,138.04375,0,0,652.007916666667,0,8163.14940740741
2025-05-01,38,06:10-06:20,0.8758,0,0,174.842733333333,0,0,634.241933333333,0,7458.43614814815
2025-05-01,39,06:20-06:30,0.8759,0,0,209.981433333333,0,0,567.598633333333,0,6827.771
2025-05-01,40,06:30-06:40,0.8601,0,0,246.2,0,0,531.823333333333,0,6236.85618518519
2025-05-01,41,06:40-06:50,0.8442,0,0,285.516033333333,0,0,520.61975,0,5658.3897962963
2025-05-01,42,06:50-07:00,0.8334,0,0,335.73685,0,0,473.2678,0,5132.53668518518
2025-05-01,43,07:00-07:10,0.8092,0,0,388.1,0,0,401.851666666667,0,4686.03483333333
2025-05-01,44,07:10-07:20,0.7972,0,0,429.072233333333,0,0,370.748233333333,0,4274.09235185185
2025-05-01,45,07:20-07:30,0.7644,0,0,495.467816666667,0,0,314.635516666667,0,3924.49733333333
2025-05-01,46,07:30-07:40,0.6899,0,0,574.5,0,0,217.378333333333,0,3682.96585185185
2025-05-01,47,07:40-07:50,0.86,0,0,609.652683333333,0,0,160.709666666667,0,3504.39955555556
2025-05-01,48,07:50-08:00,1.1617,0,0,619.416033333333,0,0,275.787116666667,0,3197.96942592593
2025-05-01,49,08:00-08:10,1.1683,0,0,650.34375,0,0,435.899583333333,0,2713.63655555556
2025-05-01,50,08:10-08:20,1.0956,0,0,734.177183333333,0,0,365.7997,0,2307.19244444444
2025-05-01,51,08:20-08:30,1.0849,0,0,811.354716666667,0,0,264.239966666667,0,2013.59248148148
2025-05-01,52,08:30-08:40,1.061,0,0,855.1875,0,0,243.8175,0,1742.68414814815
2025-05-01,53,08:40-08:50,1.043,0,0,893.611183333333,0,0,220.281316666667,0,1497.92712962963
2025-05-01,54,08:50-09:00,1.036,0,0,948.698233333333,0,0,154.796266666667,0,1325.93127777778
2025-05-01,55,09:00-09:10,1.0147,0,0,1013.40625,0,0,75.6037500000001,0,1241.92711111111
2025-05-01,56,09:10-09:20,0.9922,0,0,1064.97393333333,0,0,37.7344,0,1200
2025-05-01,57,09:20-09:30,0.97,0,0,1116.40355,7.92548333333328,7.92548333333328,0,0,1207.132935
2025-05-01,58,09:30-09:40,0.9422,0,0,1106.61166666667,81.0945833333333,81.0945833333333,0,0,1280.11806
2025-05-01,59,09:40-09:50,0.9569,0,0,1079.21045,150.97475,150.97475,0,0,1415.995335
2025-05-01,60,09:50-10:00,0.9977,0,0,1074.6242,209.231116666667,209.231116666667,0,0,1604.30334
2025-05-01,61,10:00-10:10,0.9919,0,0,1085.34,264.16,264.16,0,0,1842.04734
2025-05-01,62,10:10-10:20,0.9588,0,0,1068.14596666667,0,-0,0,324.1783,1842.04734
2025-05-01,63,10:20-10:30,0.9549,0,0,1060.16741666667,269.496566666662,269.496566666662,0,89.0122500000047,2084.59425
2025-05-01,64,10:30-10:40,0.9839,0,0,1067.41333333333,370.186666666667,370.186666666667,0,0,2417.76225
2025-05-01,65,10:40-10:50,0.799,0,0,1056.80923333333,395.873416666667,395.873416666667,0,0,2774.048325
2025-05-01,66,10:50-11:00,0.5025,0,0,1045.80706666667,430.729266666667,430.729266666667,0,0,3161.704665
2025-05-01,67,11:00-11:10,0.4662,0,0,1055.51333333333,433.892916666667,433.892916666667,0,0,3552.20829
2025-05-01,68,11:10-11:20,0.5007,0,0,1081.84941666667,376.50865,376.50865,0,0,3891.066075
2025-05-01,69,11:20-11:30,0.4827,0,0,1062.39886666667,371.592733333333,371.592733333333,0,0,4225.499535
2025-05-01,70,11:30-11:40,0.4785,0,0,1016.19333333333,412.919166666667,412.919166666667,0,0,4597.126785
2025-05-01,71,11:40-11:50,0.4662,0,0,1020.92281666667,397.812933333333,397.812933333333,0,0,4955.158425
2025-05-01,72,11:50-12:00,0.4432,0,0,1009.73133333333,448.992,448.992,0,0,5359.251225
2025-05-01,73,12:00-12:10,0.4411,0,0,981.65,547.98125,547.98125,0,0,5852.43435
2025-05-01,74,12:10-12:20,0.4551,0,0,1005.58266666667,533.600033333333,533.600033333333,0,0,6332.67438
2025-05-01,75,12:20-12:30,0.4463,0,0,1020.47338333333,470.135516666667,470.135516666667,0,0,6755.796345
2025-05-01,76,12:30-12:40,0.4113,0,0,996.705,464.78875,464.78875,0,0,7174.10622
2025-05-01,77,12:40-12:50,0.5682,0,0,972.1256,550.184133333333,550.184133333333,0,0,7669.27194
2025-05-01,78,12:50-13:00,0.8279,0,0,991.506266666667,533.712333333334,533.712333333334,0,0,8149.61304
2025-05-01,79,13:00-13:10,0.8636,0,0,1039.39833333333,405.551666666667,405.551666666667,0,0,8514.60954
2025-05-01,80,13:10-13:20,0.8416,0,0,1055.79858333333,340.484366666667,340.484366666667,0,0,8821.04547
2025-05-01,81,13:20-13:30,0.8618,0,0,1047.61546666667,299.75005,299.75005,0,0,9090.820515
2025-05-01,82,13:30-13:40,0.8623,0,0,1043.42,273.6425,273.6425,0,0,9337.098765
2025-05-01,83,13:40-13:50,0.9026,0,0,1061.7516,308.155666666667,308.155666666667,0,0,9614.438865
2025-05-01,84,13:50-14:00,0.9754,0,0,1065.81546666667,334.445733333333,334.445733333333,0,0,9915.440025
2025-05-01,85,14:00-14:10,1.0002,0,0,1046.76666666667,313.695833333333,313.695833333333,0,0,10197.766275
2025-05-01,86,14:10-14:20,0.9978,0,0,1032.23948333333,267.302916666667,267.302916666667,0,0,10438.3389
2025-05-01,87,14:20-14:30,1.0271,0,0,1028.34553333333,218.31305,218.31305,0,0,10634.820645
2025-05-01,88,14:30-14:40,1.0906,0,0,1032.65333333333,0,-0,0,177.677916666667,10634.820645
2025-05-01,89,14:40-14:50,0.9376,0,0,1041.8937,135.24785,135.24785,0,0,10756.54371
2025-05-01,90,14:50-15:00,0.6694,0,0,1058.82868333333,48.2847666666667,48.2847666666667,0,0,10800
2025-05-01,91,15:00-15:10,0.66,33.5695833333334,0,1021.66875,0,0,-0,0,10800
2025-05-01,92,15:10-15:20,0.7217,21.6190166666667,0,982.766783333333,0,0,-0,0,10800
2025-05-01,93,15:20-15:30,0.7308,63.4378833333333,0,945.4925,0,0,-0,0,10800
2025-05-01,94,15:30-15:40,0.7534,159.791666666667,0,893.975,0,0,-0,0,10800
2025-05-01,95,15:40-15:50,0.7823,173.3607,0,852.26085,0,0,-0,0,10800
2025-05-01,96,15:50-16:00,0.8055,233.882183333333,0,780.869933333333,0,0,-0,0,10800
2025-05-01,97,16:00-16:10,0.8271,346.264583333333,0,688.39375,0,0,-0,0,10800
2025-05-01,98,16:10-16:20,0.8519,378.37565,0,628.719816666667,0,0,-0,0,10800
2025-05-01,99,16:20-16:30,0.8791,420.014483333333,0,579.97335,0,0,-0,0,10800
2025-05-01,100,16:30-16:40,0.9024,496.300416666667,0,531.35625,0,0,-0,0,10800
2025-05-01,101,16:40-16:50,0.9163,537.1627,0,496.350716666667,0,0,-0,0,10800
2025-05-01,102,16:50-17:00,0.9264,578.885416666667,0,463.097083333333,0,0,-0,0,10800
2025-05-01,103,17:00-17:10,0.9462,638.88,0,423.175,0,0,-0,0,10800
2025-05-01,104,17:10-17:20,0.9742,696.187966666667,0,376.52005,0,0,-0,0,10800
2025-05-01,105,17:20-17:30,0.9862,762.653766666667,0,316.845783333333,0,0,-0,0,10800
2025-05-01,106,17:30-17:40,0.976,837.500833333333,0,254.4875,0,0,0,0,10800
2025-05-01,107,17:40-17:50,1.0742,884.497533333333,0,210.057616666667,0,0,-0,0,10800
2025-05-01,108,17:50-18:00,1.2313,818.3614,0,172.546133333333,0,0,0,0,10800
2025-05-01,109,18:00-18:10,1.2561,710.695833333333,0,132.4625,0,0,0,0,10800
2025-05-01,110,18:10-18:20,1.2447,731.337166666666,0,90.57595,0,0,0,0,10800
2025-05-01,111,18:20-18:30,1.2545,772.7691,0,50.3238,0,0,0,0,10800
2025-05-01,112,18:30-18:40,1.2522,778.506666666667,0,18.725,0,0,0,0,10800
2025-05-01,113,18:40-18:50,1.2881,741.541233333332,0,2.99963333333333,0,0,49.9840833333346,0,10744.4621296296
2025-05-01,114,18:50-19:00,1.3466,0,0,0,0,0,767.329516666667,0,9891.87377777778
2025-05-01,115,19:00-19:10,1.3523,0,0,0,0,0,744.528333333333,0,9064.62007407407
2025-05-01,116,19:10-19:20,1.3445,0,0,0.165566666666667,0,0,802.63905,0,8172.79890740741
2025-05-01,117,19:20-19:30,1.3483,0,0,0,0,0,808.823783333333,0,7274.10581481481
2025-05-01,118,19:30-19:40,1.349,0,0,0,0,0,762.851666666667,0,6426.49285185185
2025-05-01,119,19:40-19:50,1.3473,0,0,0.0118833333333333,0,0,796.185733333333,0,5541.84203703704
2025-05-01,120,19:50-20:00,1.3482,0,0,0,0,0,819.614816666667,0,4631.15890740741
2025-05-01,121,20:00-20:10,1.3513,0,0,0,0,0,781.94,0,3762.33668518519
2025-05-01,122,20:10-20:20,1.34,0,0,0.00085,0,0,734.395883333333,0,2946.34125925926
2025-05-01,123,20:20-20:30,1.3489,0,0,0,0,0,752.375466666667,0,2110.36851851852
2025-05-01,124,20:30-20:40,1.3952,0,0,0,0,0,819.331666666667,0,1200
2025-05-01,125,20:40-20:50,1.2226,847.743533333333,0,0,0,0,-0,0,1200
2025-05-01,126,20:50-21:00,0.9332,852.377466666667,0,0,0,0,0,0,1200
2025-05-01,127,21:00-21:10,0.9068,840.026666666667,0,0,0,0,0,0,1200
2025-05-01,128,21:10-21:20,0.9371,798.6709,0,0,0,0,0,0,1200
2025-05-01,129,21:20-21:30,0.9371,777.395416666667,0,0,0,0,0,0,1200
2025-05-01,130,21:30-21:40,0.9871,793.565,0,0,0,0,-0,0,1200
2025-05-01,131,21:40-21:50,0.7764,803.688016666667,0,0,0,-0,0,0,1200
2025-05-01,132,21:50-22:00,0.4209,717.61295,0,0,0,0,0,0,1200
2025-05-01,133,22:00-22:10,0.3859,599.151666666667,0,0,0,0,0,0,1200
2025-05-01,134,22:10-22:20,0.4368,606.23345,0,0,0,0,-0,0,1200
2025-05-01,135,22:20-22:30,0.4198,619.483416666667,0,0,0,0,0,0,1200
2025-05-01,136,22:30-22:40,0.4186,599.831666666667,0,0,0,0,0,0,1200
2025-05-01,137,22:40-22:50,0.4241,627.703416666667,0,0,0,0,0,0,1200
2025-05-01,138,22:50-23:00,0.4237,657.1222,0,0,0,0,0,0,1200
2025-05-01,139,23:00-23:10,0.4248,640.675,0,0,0,0,0,0,1200
2025-05-01,140,23:10-23:20,0.424,586.454333333333,0,0,0,0,0,0,1200
2025-05-01,141,23:20-23:30,0.422,591.5561,0,0,0,0,0,0,1200
2025-05-01,142,23:30-23:40,0.424,645.158333333333,0,0,0,0,0,0,1200
2025-05-01,143,23:40-23:50,0.4271,630.99525,0,0,0,0,0,0,1200
2025-05-01,144,23:50-24:00,0.4276,533.247433333333,0,0,0,0,-0,0,1200
2025-05-02,1,00:00-00:10,0.4248,1262.98166666667,0,0,0,833.333333333333,0,0,1950
2025-05-02,2,00:10-00:20,0.4245,1253.18725,0,0,0,833.333333333333,0,0,2700
2025-05-02,3,00:20-00:30,0.4269,922.238491769546,0,0,0,495.533991769546,0,0,3145.98059259259
2025-05-02,4,00:30-00:40,0.4272,408.933333333333,0,0,0,0,0,0,3145.98059259259
2025-05-02,5,00:40-00:50,0.4271,398.468933333333,0,0,0,0,0,0,3145.98059259259
2025-05-02,6,00:50-01:00,0.4285,396.806133333333,0,0,0,0,0,0,3145.98059259259
2025-05-02,7,01:00-01:10,0.4311,399.621666666667,0,0,0,0,0,0,3145.98059259259
2025-05-02,8,01:10-01:20,0.4302,406.9565,0,0,0,0,0,0,3145.98059259259
2025-05-02,9,01:20-01:30,0.4279,424.9298,0,0,0,0,0,0,3145.98059259259
2025-05-02,10,01:30-01:40,0.4312,446.036666666667,0,0,0,0,0,0,3145.98059259259
2025-05-02,11,01:40-01:50,0.4333,450.700683333333,0,0,0,0,0,0,3145.98059259259
2025-05-02,12,01:50-02:00,0.4311,432.682283333333,0,0,0,0,0,0,3145.98059259259
2025-05-02,13,02:00-02:10,0.4293,415.781666666667,0,0,0,0,0,0,3145.98059259259
2025-05-02,14,02:10-02:20,0.4324,431.01475,0,0,0,0,0,0,3145.98059259259
2025-05-02,15,02:20-02:30,0.4367,434.469216666667,0,0,0,0,0,0,3145.98059259259
2025-05-02,16,02:30-02:40,0.4348,417.066666666667,0,0,0,0,0,0,3145.98059259259
2025-05-02,17,02:40-02:50,0.4335,416.096216666667,0,0,0,0,0,0,3145.98059259259
2025-05-02,18,02:50-03:00,0.4357,437.6698,0,0,0,0,0,0,3145.98059259259
2025-05-02,19,03:00-03:10,0.4374,451.835,0,0,0,0,0,0,3145.98059259259
2025-05-02,20,03:10-03:20,0.4371,424.73715,0,0,0,0,0,0,3145.98059259259
2025-05-02,21,03:20-03:30,0.4356,414.82795,0,0,0,0,0,0,3145.98059259259
2025-05-02,22,03:30-03:40,0.4353,440.293333333333,0,0,0,0,0,0,3145.98059259259
2025-05-02,23,03:40-03:50,0.436,461.168533333333,0,0,0,0,0,0,3145.98059259259
2025-05-02,24,03:50-04:00,0.4378,460.282733333333,0,0.000666666666666667,0,0,0,0,3145.98059259259
2025-05-02,25,04:00-04:10,0.4401,445.328333333333,0,0,0,0,0,0,3145.98059259259
2025-05-02,26,04:10-04:20,0.4389,440.214183333333,0,0,0,0,0,0,3145.98059259259
2025-05-02,27,04:20-04:30,0.4364,458.571466666667,0,0.00928333333333333,0,0,0,0,3145.98059259259
2025-05-02,28,04:30-04:40,0.4393,481.645,0,0,0,0,0,0,3145.98059259259
2025-05-02,29,04:40-04:50,0.4422,475.121733333333,0,0,0,0,0,0,3145.98059259259
2025-05-02,30,04:50-05:00,0.4395,460.458133333333,0,0.129316666666667,0,0,0,0,3145.98059259259
2025-05-02,31,05:00-05:10,0.4333,457.12,0,0,0,0,0,0,3145.98059259259
2025-05-02,32,05:10-05:20,0.4439,464.924166666667,0,0,0,0,0,0,3145.98059259259
2025-05-02,33,05:20-05:30,0.4301,473.09095,0,2.50101666666667,0,0,0,0,3145.98059259259
2025-05-02,34,05:30-05:40,0.3713,1286.82458333333,0,18.89375,0,833.333333333333,0,0,3895.98059259259
2025-05-02,35,05:40-05:50,0.5708,0,0,54.8946333333333,0,0,391.12125,0,3461.40142592592
2025-05-02,36,05:50-06:00,0.9099,0,0,92.3336,0,0,347.751683333333,0,3075.01066666667
2025-05-02,37,06:00-06:10,0.9368,0,0,126.05,0,0,331.665,0,2706.494
2025-05-02,38,06:10-06:20,0.8758,0,0,166.986066666667,0,0,295.68035,0,2377.96027777778
2025-05-02,39,06:20-06:30,0.8759,0,0,213.577133333333,0,0,260.4834,0,2088.53427777778
2025-05-02,40,06:30-06:40,0.8601,0,0,258.0375,0,0,215.5175,0,1849.07038888889
2025-05-02,41,06:40-06:50,0.8442,0,0,294.978166666667,0,0,136.392333333333,0,1697.52335185185
2025-05-02,42,06:50-07:00,0.8334,0,0,339.44225,0,0,131.769583333333,0,1551.1127037037
2025-05-02,43,07:00-07:10,0.8092,0,0,395.96875,0,0,169.90625,0,1362.32798148148
2025-05-02,44,07:10-07:20,0.7972,0,0,454.247883333333,0,0,106.131783333333,0,1244.40377777778
2025-05-02,45,07:20-07:30,0.7644,0,0,507.278266666667,0,0,35.9350666666666,0,1204.47592592593
2025-05-02,46,07:30-07:40,0.6899,0,0,551.975,0,0,4.02833333333334,0,1200
2025-05-02,47,07:40-07:50,0.86,0,0,546.728316666667,42.0204333333333,42.0204333333333,0,0,1237.81839
2025-05-02,48,07:50-08:00,1.1617,0,0,527.581166666667,0,-0,0,92.9570166666666,1237.81839
2025-05-02,49,08:00-08:10,1.1683,0,0,517.895,0,-0,0,137.89875,1237.81839
2025-05-02,50,08:10-08:20,1.0956,0,0,518.870583333333,181.978433333333,181.978433333333,0,0,1401.59898
2025-05-02,51,08:20-08:30,1.0849,0,0,502.0256,233.783033333333,233.783033333333,0,0,1612.00371
2025-05-02,52,08:30-08:40,1.061,0,0,485.413333333333,291.661666666667,291.661666666667,0,0,1874.49921
2025-05-02,53,08:40-08:50,1.043,0,0,522.088883333333,336.858266666667,336.858266666667,0,0,2177.67165
2025-05-02,54,08:50-09:00,1.036,0,0,589.391033333333,0,-0,0,329.7866,2177.67165
2025-05-02,55,09:00-09:10,1.0147,0,0,637.321666666667,313.272083333333,313.272083333333,0,0,2459.616525
2025-05-02,56,09:10-09:20,0.9922,0,0,631.129133333333,376.211983333333,376.211983333333,0,0,2798.20731
2025-05-02,57,09:20-09:30,0.97,0,0,625.659766666667,0,-0,0,444.778533333333,2798.20731
2025-05-02,58,09:30-09:40,0.9422,0,0,637.896666666667,0,-0,0,471.390833333333,2798.20731
2025-05-02,59,09:40-09:50,0.9569,0,0,633.32285,0,-0,0,480.656516666667,2798.20731
2025-05-02,60,09:50-10:00,0.9977,0,0,613.48715,0,-0,0,511.906,2798.20731
2025-05-02,61,10:00-10:10,0.9919,0,0,604.89,0,-0,0,551.1475,2798.20731
2025-05-02,62,10:10-10:20,0.9588,0,0,632.628516666667,0,-0,0,549.823133333333,2798.20731
2025-05-02,63,10:20-10:30,0.9549,0,0,656.379316666667,0,-0,0,544.378666666667,2798.20731
2025-05-02,64,10:30-10:40,0.9839,0,0,648.436666666667,0,-0,0,553.088333333333,2798.20731
2025-05-02,65,10:40-10:50,0.799,0,0,621.800466666667,561.2373,561.2373,0,0,3303.32088
2025-05-02,66,10:50-11:00,0.5025,0,0,631.737766666667,0,-0,0,581.844416666667,3303.32088
2025-05-02,67,11:00-11:10,0.4662,0,0,652.915,624.56625,624.56625,0,0,3865.430505
2025-05-02,68,11:10-11:20,0.5007,0,0,607.049833333333,0,-0,0,677.528883333333,3865.430505
2025-05-02,69,11:20-11:30,0.4827,0,0,564.857933333333,688.407716666667,688.407716666667,0,0,4484.99745
2025-05-02,70,11:30-11:40,0.4785,0,0,576.258333333333,656.954166666667,656.954166666667,0,0,5076.2562
2025-05-02,71,11:40-11:50,0.4662,0,0,621.074616666667,633.511016666667,633.511016666667,0,0,5646.416115
2025-05-02,72,11:50-12:00,0.4432,0,0,637.65165,622.82735,622.82735,0,0,6206.96073
2025-05-02,73,12:00-12:10,0.4411,0,0,616.611666666667,624.944583333333,624.944583333333,0,0,6769.410855
2025-05-02,74,12:10-12:20,0.4551,0,0,601.84195,643.003733333333,643.003733333333,0,0,7348.114215
2025-05-02,75,12:20-12:30,0.4463,0,0,601.999716666667,662.541983333333,662.541983333333,0,0,7944.402
2025-05-02,76,12:30-12:40,0.4113,0,0,609.5,652.9875,652.9875,0,0,8532.09075
2025-05-02,77,12:40-12:50,0.5682,0,0,611.245566666667,596.1931,596.1931,0,0,9068.66454
2025-05-02,78,12:50-13:00,0.8279,0,0,599.659066666667,0,-0,0,566.602033333333,9068.66454
2025-05-02,79,13:00-13:10,0.8636,0,0,581.25,579.6625,579.6625,0,0,9590.36079
2025-05-02,80,13:10-13:20,0.8416,0,0,573.08705,0,-0,0,583.57325,9590.36079
2025-05-02,81,13:20-13:30,0.8618,0,0,583.355866666667,0,-0,0,585.355583333333,9590.36079
2025-05-02,82,13:30-13:40,0.8623,0,0,604.473333333333,0,-0,0,578.951666666667,9590.36079
2025-05-02,83,13:40-13:50,0.9026,0,0,616.1096,550.289933333333,550.289933333333,0,0,10085.62173
2025-05-02,84,13:50-14:00,0.9754,0,0,602.05775,0,-0,0,562.889233333333,10085.62173
2025-05-02,85,14:00-14:10,1.0002,0,0,580.801666666667,0,-0,0,583.723333333333,10085.62173
2025-05-02,86,14:10-14:20,0.9978,0,0,586.170966666667,0,-0,0,509.44515,10085.62173
2025-05-02,87,14:20-14:30,1.0271,0,0,582.012383333333,0,-0,0,417.485816666667,10085.62173
2025-05-02,88,14:30-14:40,1.0906,0,0,575.39,39.4060333333351,39.4060333333351,0,324.778966666665,10121.08716
2025-05-02,89,14:40-14:50,0.9376,0,0,603.585483333333,0,-0,0,339.307183333333,10121.08716
2025-05-02,90,14:50-15:00,0.6694,0,0,586.174,0,-0,0,334.885166666667,10121.08716
2025-05-02,91,15:00-15:10,0.66,0,0,543.413333333333,305.905416666667,305.905416666667,0,0,10396.402035
2025-05-02,92,15:10-15:20,0.7217,0,0,576.868033333333,0,-0,0,211.610283333333,10396.402035
2025-05-02,93,15:20-15:30,0.7308,0,0,595.534266666667,174.537916666667,174.537916666667,0,0,10553.48616
2025-05-02,94,15:30-15:40,0.7534,0,0,579.995,0,-0,0,195.805,10553.48616
2025-05-02,95,15:40-15:50,0.7823,0,0,600.02045,157.899566666667,157.899566666667,0,0,10695.59577
2025-05-02,96,15:50-16:00,0.8055,0,0,600.98525,116.0047,116.0047,0,0,10800
2025-05-02,97,16:00-16:10,0.8271,0,0,575.895,0,-0,0,91.59875,10800
2025-05-02,98,16:10-16:20,0.8519,0,0,576.6062,0,-0,0,42.05275,10800
2025-05-02,99,16:20-16:30,0.8791,18.9705666666667,0,554.508766666667,0,0,-0,0,10800
2025-05-02,100,16:30-16:40,0.9024,107.068333333333,0,484.675,0,0,-0,0,10800
2025-05-02,101,16:40-16:50,0.9163,232.978083333333,0,439.901116666667,0,-0,0,0,10800
2025-05-02,102,16:50-17:00,0.9264,222.9086,0,407.89405,0,0,0,0,10800
2025-05-02,103,17:00-17:10,0.9462,122.590833333333,0,370.1875,0,0,0,0,10800
2025-05-02,104,17:10-17:20,0.9742,162.515516666667,0,318.7079,0,0,0,0,10800
2025-05-02,105,17:20-17:30,0.9862,251.07095,0,266.766416666667,0,0,0,0,10800
2025-05-02,106,17:30-17:40,0.976,290.970416666667,0,222.98125,0,0,0,0,10800
2025-05-02,107,17:40-17:50,1.0742,286.838483333333,0,185.152333333333,0,0,0,0,10800
2025-05-02,108,17:50-18:00,1.2313,0,0,148.006216666667,0,0,334.250866666667,0,10428.6101481481
2025-05-02,109,18:00-18:10,1.2561,0,0,111.525,0,0,423.43,0,9958.13237037037
2025-05-02,110,18:10-18:20,1.2447,0,0,79.5840166666667,0,0,452.831866666667,0,9454.98585185185
2025-05-02,111,18:20-18:30,1.2545,0,0,48.3371833333333,0,0,460.785566666667,0,8943.00188888889
2025-05-02,112,18:30-18:40,1.2522,0,0,20.19375,0,0,476.327916666667,0,8413.74864814815
2025-05-02,113,18:40-18:50,1.2881,0,0,3.70346666666667,0,0,484.605383333333,0,7875.29822222222
2025-05-02,114,18:50-19:00,1.3466,0,0,0,0,0,477.707,0,7344.51266666667
2025-05-02,115,19:00-19:10,1.3523,0,0,0,0,0,478.551666666667,0,6812.78859259259
2025-05-02,116,19:10-19:20,1.3445,0,0,0.2122,0,0,507.1546,0,6249.28348148148
2025-05-02,117,19:20-19:30,1.3483,0,0,0,0,0,513.515866666667,0,5678.7102962963
2025-05-02,118,19:30-19:40,1.349,0,0,0,0,0,505.933333333333,0,5116.56214814815
2025-05-02,119,19:40-19:50,1.3473,0,0,0.0152333333333333,0,0,539.044933333333,0,4517.62333333334
2025-05-02,120,19:50-20:00,1.3482,0,0,0,0,0,546.41555,0,3910.49494444445
2025-05-02,121,20:00-20:10,1.3513,0,0,0,0,0,507.565,0,3346.53383333334
2025-05-02,122,20:10-20:20,1.34,0,0,0.0011,0,0,477.364533333333,0,2816.1287962963
2025-05-02,123,20:20-20:30,1.3489,0,0,0,0,0,500.20065,0,2260.3502962963
2025-05-02,124,20:30-20:40,1.3952,0,0,0,0,0,544.941666666667,0,1654.85955555556
2025-05-02,125,20:40-20:50,1.2226,133.010666666664,0,0,0,0,409.373600000002,0,1200
2025-05-02,126,20:50-21:00,0.9332,554.93425,0,0,0,0,0,0,1200
2025-05-02,127,21:00-21:10,0.9068,581.593333333333,0,0,0,-0,0,0,1200
2025-05-02,128,21:10-21:20,0.9371,549.443133333333,0,0,0,0,0,0,1200
2025-05-02,129,21:20-21:30,0.9371,487.211766666667,0,0,0,0,0,0,1200
2025-05-02,130,21:30-21:40,0.9871,471.346666666667,0,0,0,0,-0,0,1200
2025-05-02,131,21:40-21:50,0.7764,542.755766666667,0,0,0,-0,0,0,1200
2025-05-02,132,21:50-22:00,0.4209,525.7439,0,0,0,0,0,0,1200
2025-05-02,133,22:00-22:10,0.3859,429.506666666667,0,0,0,0,0,0,1200
2025-05-02,134,22:10-22:20,0.4368,437.227116666667,0,0,0,0,-0,0,1200
2025-05-02,135,22:20-22:30,0.4198,474.128466666667,0,0,0,0,0,0,1200
2025-05-02,136,22:30-22:40,0.4186,470.886666666667,0,0,0,0,0,0,1200
2025-05-02,137,22:40-22:50,0.4241,439.335283333333,0,0,0,0,0,0,1200
2025-05-02,138,22:50-23:00,0.4237,424.019283333333,0,0,0,0,0,0,1200
2025-05-02,139,23:00-23:10,0.4248,439.763333333333,0,0,0,0,0,0,1200
2025-05-02,140,23:10-23:20,0.424,458.099983333333,0,0,0,0,0,0,1200
2025-05-02,141,23:20-23:30,0.422,430.021816666667,0,0,0,0,0,0,1200
2025-05-02,142,23:30-23:40,0.424,397.928333333333,0,0,0,0,0,0,1200
2025-05-02,143,23:40-23:50,0.4271,450.21755,0,0,0,0,0,0,1200
2025-05-02,144,23:50-24:00,0.4276,479.85015,0,0,0,0,0,0,1200
2025-05-03,1,00:00-00:10,0.4248,1279.34833333333,0,0,0,833.333333333333,0,0,1950
2025-05-03,2,00:10-00:20,0.4245,1245.81413333333,0,0,0,833.333333333333,0,0,2700
2025-05-03,3,00:20-00:30,0.4269,536.915894650205,0,0,0,140.030761316872,0,0,2826.02768518518
2025-05-03,4,00:30-00:40,0.4272,406.906666666667,0,0,0,0,0,0,2826.02768518518
2025-05-03,5,00:40-00:50,0.4271,436.6436,0,0,0,0,0,0,2826.02768518518
2025-05-03,6,00:50-01:00,0.4285,419.312383333333,0,0,0,0,0,0,2826.02768518518
2025-05-03,7,01:00-01:10,0.4311,383.001666666667,0,0,0,0,0,0,2826.02768518518
