date,buy_kwh,em_kwh,cost_yuan,em_cost_yuan,Eend_mean
2025-12-16,86467.9129114712,7134.73144804166,95687.0915365543,41123.8063422746,6364.29328740934
2025-12-17,86648.2937519548,5946.94099508334,88493.3429604802,33947.8893832053,6586.53727883134
2025-12-18,85765.8450160494,6295.07369912501,88548.5472027543,34508.2604978185,6727.69398179044
2025-12-19,40159.9612447531,5967.95516070833,58175.0483871738,37450.6691311503,5518.19259295075
2025-12-20,42147.558586,4322.95879358333,47216.612379661,25593.967263468,6088.50176334234
2025-12-21,87777.0418929013,5800.90507291666,89325.7520324796,33837.8472984105,6557.86689392779
2025-12-22,89188.6703816873,4349.86681866667,81591.5101324581,25160.0324169683,6958.60740023372
2025-12-23,90151.9544828704,1901.52051575001,69103.3687827466,11825.3798509604,7322.86465220903
2025-12-24,89768.127188323,3135.03781379167,74905.7377713149,18152.3625789678,7315.82592111851
2025-12-25,88863.4639100308,3700.94811125,79063.2803159878,22718.5065817493,6861.95196780833
2025-12-26,43709.5532757202,3031.51810833333,41086.3614262981,18526.2836210753,6250.15332022313
2025-12-27,45228.4900404321,2158.61809670833,36527.3442886181,13322.9892385875,6557.90744340567
2025-12-28,91033.3849897634,1511.9452895,65401.0965428234,7540.51820031029,7596.5081816522
2025-12-29,92817.2433541667,114.678933916668,59815.9854130445,693.907996676134,7989.53856041763
2025-12-30,92953.6227541666,76.88860845833,59680.4638850874,369.203794071171,7923.8302744782
2025-12-31,84372.340774537,1372.66369325,62665.8584079555,7245.29636646504,7337.76777840374
